timestamp	x	y	z	qw	qx	qy	qz
1762766104.978010	-3.599645	3.496664	-0.933221	0.153443	0.039129	-0.029905	0.986930
1762766105.178035	-3.510979	3.474440	-0.944383	0.142627	0.046471	-0.027730	0.988296
1762766105.378262	-3.453770	3.476858	-0.955727	0.136306	0.046812	-0.000331	0.989560
1762766105.578648	-3.433393	3.486984	-0.966682	0.134245	0.049414	0.009056	0.989674
1762766105.778761	-3.452053	3.496301	-0.976335	0.135064	0.051591	-0.000916	0.989492
1762766105.979450	-3.512149	3.511888	-0.984343	0.136795	0.051005	-0.007784	0.989255
1762766106.179688	-3.609577	3.538183	-0.990123	0.138400	0.059775	-0.010622	0.988514
1762766106.379754	-3.750781	3.578643	-0.993735	0.139548	0.066537	-0.011309	0.987913
1762766106.579839	-3.941417	3.634862	-0.994399	0.139941	0.071821	-0.011708	0.987482
1762766106.780447	-4.192232	3.709822	-0.991457	0.139653	0.064506	-0.010842	0.988038
1762766106.980720	-4.483700	3.797822	-0.985381	0.138732	0.052922	-0.009606	0.988868
1762766107.180914	-4.819130	3.900232	-0.977199	0.137445	0.038348	-0.007898	0.989735
1762766107.382014	-5.180327	4.012036	-0.968769	0.136257	-0.014526	-0.000783	0.990567
1762766107.581581	-5.518579	4.119275	-0.965318	0.135096	-0.080879	0.011430	0.987460
1762766107.781830	-5.804390	4.208763	-0.965779	0.138133	-0.100618	0.056682	0.983658
1762766107.982135	-6.025084	4.246985	-0.964676	0.140456	-0.089698	0.067918	0.983674
1762766108.182215	-6.175038	4.225776	-0.957960	0.138532	-0.066680	0.018887	0.987930
1762766108.382560	-6.281974	4.181929	-0.950733	0.135906	-0.027691	-0.038161	0.989599
1762766108.582964	-6.359033	4.161080	-0.945773	0.136068	-0.012668	-0.041497	0.989749
1762766108.783097	-6.419698	4.169337	-0.942203	0.136381	-0.017641	-0.013322	0.990410
1762766108.983529	-6.465229	4.187230	-0.940713	0.131238	-0.024971	0.004124	0.991028
1762766109.183732	-6.492425	4.200827	-0.941082	0.118814	-0.028601	0.004848	0.992493
1762766109.384071	-6.497657	4.207969	-0.942859	0.095047	-0.028380	0.004890	0.995056
1762766109.584343	-6.481451	4.208972	-0.945476	0.053646	-0.026367	0.005844	0.998195
1762766109.784545	-6.444432	4.204659	-0.948809	0.006865	0.023270	-0.002446	-0.999703
1762766109.985022	-6.389032	4.198470	-0.952574	0.078096	0.018714	0.002032	-0.996768
1762766110.185124	-6.320250	4.195318	-0.956514	0.142964	0.012574	0.010470	-0.989593
1762766110.385351	-6.241714	4.201004	-0.960537	0.188531	0.006322	0.011687	-0.981977
1762766110.585697	-6.162710	4.215870	-0.964804	0.214924	-0.024581	0.011254	-0.976257
1762766110.786164	-6.101511	4.235434	-0.969569	0.226676	-0.035886	0.005739	-0.973292
1762766110.986439	-6.066869	4.253332	-0.973368	0.228266	-0.028032	-0.006852	-0.973171
1762766111.186364	-6.053261	4.261422	-0.976351	0.222814	-0.026225	-0.011444	-0.974441
1762766111.387013	-6.058122	4.256424	-0.978563	0.213699	-0.031576	-0.012421	-0.976310
1762766111.586772	-6.086057	4.236082	-0.980415	0.201919	-0.043186	-0.013137	-0.978361
1762766111.787099	-6.144915	4.199124	-0.982084	0.189306	-0.062525	-0.015085	-0.979809
1762766111.987408	-6.247817	4.142053	-0.982855	0.176463	-0.075002	-0.015369	-0.981325
1762766112.187627	-6.407511	4.062004	-0.982137	0.164328	-0.078666	-0.014133	-0.983162
1762766112.388056	-6.625722	3.961004	-0.978473	0.154058	-0.066300	-0.009597	-0.985788
1762766112.588345	-6.885839	3.848009	-0.973116	0.146076	-0.053981	-0.005353	-0.987785
1762766112.788583	-7.199665	3.719333	-0.966915	0.139944	-0.044138	-0.001800	-0.989174
1762766112.988971	-7.532357	3.590159	-0.961157	0.136162	-0.034771	-0.006864	-0.990052
1762766113.189130	-7.911132	3.440272	-0.957048	0.134586	-0.019476	-0.049617	-0.989467
1762766113.389349	-8.284374	3.261838	-0.953864	0.132339	-0.015177	-0.029569	-0.990647
1762766113.590178	-8.659884	3.064122	-0.951442	0.129952	-0.017018	0.017076	-0.991227
1762766113.789803	-9.059985	2.869315	-0.950166	0.128697	-0.013786	0.025790	-0.991253
1762766113.990514	-9.465971	2.695399	-0.949490	0.128480	-0.008786	0.019551	-0.991480
1762766114.190497	-9.898286	2.529169	-0.949600	0.129051	-0.003165	0.014539	-0.991526
1762766114.390600	-10.308216	2.383064	-0.950698	0.130110	0.003091	-0.007380	-0.991467
1762766114.590884	-10.725648	2.224762	-0.955192	0.130930	0.013658	-0.063641	-0.989253
1762766114.791245	-11.131937	2.020514	-0.960094	0.132097	0.013958	-0.050759	-0.989838
1762766114.991505	-11.509854	1.787422	-0.963234	0.133110	0.006572	0.013657	-0.990985
1762766115.192453	-11.875939	1.564058	-0.966894	0.132874	0.008991	0.018972	-0.990911
1762766115.391835	-12.245736	1.345602	-0.971733	0.131178	0.024845	-0.044176	-0.990062
1762766115.592226	-12.590002	1.094752	-0.982031	0.128061	0.041347	-0.114963	-0.984213
1762766115.792395	-12.890715	0.762798	-0.989400	0.126239	0.041824	-0.121462	-0.983647
1762766115.992668	-13.142771	0.349125	-0.987091	0.125914	0.034571	-0.095359	-0.986842
1762766116.192963	-13.361446	-0.141117	-0.978950	0.126300	0.027943	-0.071591	-0.989011
1762766116.393241	-13.547656	-0.675790	-0.969021	0.127156	0.022996	-0.055893	-0.990040
1762766116.593607	-13.714944	-1.267572	-0.958785	0.128269	0.019804	-0.044774	-0.990530
1762766116.793735	-13.855287	-1.863592	-0.949842	0.129149	0.016286	-0.035676	-0.990849
1762766116.994421	-13.983683	-2.501822	-0.942047	0.129669	0.012062	-0.027210	-0.991111
1762766117.194968	-14.099655	-3.146894	-0.936504	0.129589	-0.005979	0.002885	-0.991546
1762766117.394932	-14.222515	-3.794867	-0.936843	0.128317	-0.021963	0.073401	-0.988769
1762766117.594968	-14.372672	-4.391628	-0.947166	0.125718	-0.028118	0.139029	-0.981873
1762766117.795282	-14.556146	-4.874062	-0.955360	0.124841	-0.021958	0.135928	-0.982576
1762766117.995481	-14.761376	-5.239365	-0.957549	0.121298	0.019301	0.123533	-0.984710
1762766118.195796	-14.970555	-5.518012	-0.960603	0.118772	0.084362	0.110983	-0.983087
1762766118.395895	-15.122242	-5.692977	-0.961257	0.126045	0.098305	0.089665	-0.983061
1762766118.596651	-15.209731	-5.789351	-0.955836	0.137912	0.079402	0.075434	-0.984371
1762766118.796679	-15.242490	-5.817093	-0.946626	0.146320	0.055442	0.061896	-0.985741
1762766118.997031	-15.239107	-5.789729	-0.936030	0.148557	0.029048	0.044054	-0.987495
1762766119.197358	-15.216990	-5.724533	-0.927104	0.144056	0.016138	0.031435	-0.988938
1762766119.397596	-15.184803	-5.631429	-0.920510	0.135021	0.013686	0.022696	-0.990488
1762766119.598050	-15.144907	-5.520688	-0.916566	0.125028	0.011612	0.013558	-0.991993
1762766119.798080	-15.097548	-5.398453	-0.915078	0.116781	0.006294	0.001067	-0.993137
1762766119.998425	-15.045372	-5.277043	-0.902544	0.112005	0.000497	-0.047731	-0.992560
1762766120.198879	-14.984943	-5.188335	-0.862316	0.111897	0.008805	-0.109102	-0.987673
1762766120.398950	-14.913315	-5.181987	-0.815895	0.115169	0.010265	-0.110541	-0.987123
1762766120.599214	-14.820706	-5.260272	-0.758457	0.120167	0.005638	-0.089199	-0.988722
1762766120.799569	-14.717948	-5.405246	-0.696522	0.125055	0.001490	-0.073516	-0.989421
1762766120.999632	-14.606874	-5.606364	-0.630731	0.128801	-0.001113	-0.065150	-0.989527
1762766121.200120	-14.488242	-5.862212	-0.565410	0.130713	-0.001915	-0.066600	-0.989179
1762766121.400567	-14.364272	-6.170908	-0.505957	0.130608	-0.002134	-0.068084	-0.989091
1762766121.600716	-14.239141	-6.520782	-0.448017	0.128933	-0.002820	-0.062532	-0.989676
1762766121.800987	-14.104298	-6.935608	-0.387540	0.126282	-0.003235	-0.054807	-0.990474
1762766122.001284	-13.970932	-7.379863	-0.333439	0.123561	-0.005310	-0.032093	-0.991804
1762766122.201534	-13.837786	-7.853571	-0.305280	0.120879	-0.012812	0.035305	-0.991957
1762766122.401730	-13.720729	-8.291862	-0.295730	0.118411	-0.022052	0.115503	-0.985978
1762766122.602058	-13.631132	-8.645663	-0.305645	0.117784	-0.024156	0.139785	-0.982855
1762766122.802255	-13.577816	-8.877974	-0.360564	0.119496	-0.016783	0.091659	-0.988452
1762766123.002883	-13.551197	-9.024055	-0.501314	0.121221	-0.009337	0.045612	-0.991533
1762766123.203056	-13.538729	-9.129215	-0.718251	0.122311	-0.005877	0.030452	-0.992007
1762766123.403172	-13.535060	-9.205240	-0.961269	0.122610	-0.004398	0.027284	-0.992070
1762766123.603452	-13.537608	-9.259977	-1.222358	0.122108	-0.002740	0.019834	-0.992315
1762766123.803746	-13.544327	-9.300064	-1.494941	0.120939	-0.000869	0.009167	-0.992617
1762766124.004381	-13.553037	-9.332315	-1.774626	0.119453	-0.001610	0.019798	-0.992641
1762766124.205110	-13.564340	-9.350765	-2.007061	0.118119	-0.003296	0.036782	-0.992312
1762766124.404813	-13.579944	-9.347561	-2.161807	0.117317	-0.002318	0.031403	-0.992595
1762766124.605225	-13.599023	-9.324455	-2.265550	0.112085	0.001325	0.022534	-0.993442
1762766124.805147	-13.619804	-9.282812	-2.349454	0.070736	0.003840	0.027850	-0.997099
1762766125.005753	-13.638944	-9.223044	-2.407849	0.010219	-0.004220	-0.011023	0.999878
1762766125.205999	-13.656038	-9.152803	-2.439298	0.106197	-0.003324	0.016652	0.994200
1762766125.406194	-13.671223	-9.096778	-2.439786	0.181961	-0.004242	0.032323	0.982765
1762766125.606380	-13.687341	-9.062831	-2.412189	0.231982	-0.006386	0.030257	0.972228
1762766125.806727	-13.703879	-9.050765	-2.360178	0.261855	-0.008553	0.018832	0.964886
1762766126.007312	-13.717928	-9.053524	-2.288066	0.290183	-0.012407	0.002833	0.956887
1762766126.207183	-13.723809	-9.061899	-2.204215	0.332072	-0.015718	-0.001773	0.943122
1762766126.407446	-13.718041	-9.074145	-2.109705	0.389792	-0.014814	0.004205	0.920774
1762766126.608186	-13.703962	-9.092705	-2.021690	0.444640	-0.009840	0.014793	0.895533
1762766126.808146	-13.686827	-9.126849	-1.932225	0.487181	-0.005589	0.020532	0.873042
1762766127.008671	-13.673951	-9.174763	-1.857674	0.510366	-0.006137	0.014134	0.859819
1762766127.208602	-13.661649	-9.237215	-1.793834	0.526660	-0.009569	0.001024	0.850021
1762766127.408840	-13.643947	-9.303024	-1.748328	0.547370	-0.011545	-0.007744	0.836775
1762766127.609157	-13.615228	-9.370004	-1.719994	0.576950	-0.008042	-0.008236	0.816698
1762766127.809411	-13.578552	-9.433335	-1.709900	0.611536	-0.001766	-0.005903	0.791192
1762766128.009797	-13.536021	-9.496493	-1.716818	0.649790	0.006007	-0.002763	0.760085
1762766128.209954	-13.496531	-9.553761	-1.739104	0.679703	0.015030	0.002289	0.733330
1762766128.410043	-13.466921	-9.603317	-1.773112	0.697434	0.017868	0.001058	0.716426
1762766128.610312	-13.447628	-9.643721	-1.815716	0.706331	0.016411	-0.004265	0.707679
1762766128.810675	-13.434597	-9.673138	-1.864197	0.713591	0.010292	-0.013482	0.700357
1762766129.010822	-13.419996	-9.689282	-1.913550	0.733760	0.002378	-0.020759	0.679087
1762766129.211333	-13.395291	-9.693257	-1.962595	0.772107	0.005684	-0.015592	0.635276
1762766129.411561	-13.365597	-9.686025	-2.005075	0.817453	0.017042	-0.004584	0.575725
1762766129.611784	-13.340094	-9.665553	-2.041918	0.857113	0.033142	0.010691	0.513950
1762766129.812579	-13.333615	-9.627117	-2.069696	0.882091	0.034488	0.015609	0.469555
1762766130.012238	-13.349022	-9.573550	-2.086190	0.895127	0.023834	0.011337	0.445028
1762766130.212712	-13.380738	-9.505981	-2.093307	0.901410	0.011925	0.006178	0.432758
1762766130.412986	-13.420456	-9.433116	-2.091303	0.903351	0.003358	0.003501	0.428875
1762766130.613266	-13.464435	-9.356946	-2.081158	0.902716	-0.013657	-0.011060	0.429878
1762766130.813888	-13.495733	-9.285741	-2.065104	0.900324	-0.009829	-0.034696	0.433725
1762766131.013754	-13.501156	-9.211713	-2.043947	0.898032	0.002951	-0.033089	0.438675
1762766131.214127	-13.484263	-9.123992	-2.018807	0.896136	0.004768	-0.026700	0.442949
1762766131.414501	-13.451300	-9.027066	-1.992963	0.895083	0.001972	-0.019979	0.445447
1762766131.614860	-13.403043	-8.916930	-1.966523	0.894907	0.000999	-0.017281	0.445917
1762766131.814791	-13.344428	-8.803232	-1.943167	0.895666	0.000946	-0.014951	0.444475
1762766132.015164	-13.275414	-8.682023	-1.923204	0.897014	0.012782	-0.001207	0.441816
1762766132.215883	-13.211812	-8.552146	-1.909406	0.897636	0.042054	0.016862	0.438402
1762766132.415755	-13.172048	-8.398014	-1.900178	0.899038	0.039930	0.020549	0.435563
1762766132.616244	-13.160538	-8.222434	-1.895170	0.900453	0.029954	0.016254	0.433617
1762766132.816398	-13.171245	-8.033668	-1.894837	0.901037	0.026925	0.014170	0.432674
1762766133.016621	-13.204327	-7.825625	-1.900921	0.899064	0.064764	0.032277	0.431797
1762766133.217294	-13.285898	-7.577360	-1.915380	0.894408	0.108346	0.053387	0.430634
1762766133.417300	-13.433565	-7.285711	-1.926965	0.895138	0.096700	0.048109	0.432507
1762766133.617385	-13.649782	-6.935741	-1.933388	0.898626	0.045422	0.024002	0.435697
1762766133.817701	-13.894101	-6.568207	-1.940364	0.899178	-0.021869	-0.007616	0.436970
1762766134.018042	-14.128341	-6.208837	-1.954127	0.895330	-0.085792	-0.037660	0.435438
1762766134.218159	-14.309088	-5.895280	-1.968246	0.895001	-0.091225	-0.039897	0.434811
1762766134.418577	-14.429101	-5.636066	-1.976899	0.897106	-0.071492	-0.030496	0.434925
1762766134.618814	-14.504160	-5.413698	-1.982083	0.898589	-0.055173	-0.023029	0.434700
1762766134.819200	-14.543101	-5.223388	-1.985338	0.899418	-0.044517	-0.018375	0.434427
1762766135.019339	-14.554949	-5.062178	-1.987159	0.900550	-0.009378	-0.001951	0.434647
1762766135.220164	-14.564511	-4.898292	-1.991252	0.898690	0.057331	0.029869	0.433795
1762766135.420027	-14.612597	-4.710935	-1.998730	0.895114	0.094582	0.050827	0.432714
1762766135.620584	-14.723036	-4.478542	-2.000019	0.897602	0.063326	0.036717	0.434687
1762766135.820474	-14.883275	-4.207885	-1.996221	0.899727	-0.000883	0.004535	0.436429
1762766136.020734	-15.042068	-3.947133	-1.994911	0.897266	-0.065132	-0.029009	0.435695
1762766136.221197	-15.162089	-3.719342	-1.994565	0.896050	-0.079785	-0.038747	0.435002
1762766136.421590	-15.231433	-3.527612	-1.989959	0.897714	-0.061346	-0.031201	0.435170
1762766136.621719	-15.255316	-3.374437	-1.982925	0.898764	-0.041506	-0.031359	0.435335
1762766136.821847	-15.240873	-3.237959	-1.976997	0.897406	-0.012642	-0.069087	0.435579
1762766137.022109	-15.174479	-3.087260	-1.972059	0.898210	0.002015	-0.078165	0.432556
1762766137.222879	-15.055867	-2.912674	-1.965515	0.901794	0.002449	-0.064328	0.427344
1762766137.422774	-14.890416	-2.712237	-1.958104	0.905853	0.000679	-0.050085	0.420620
1762766137.622967	-14.689089	-2.494728	-1.951258	0.909929	-0.001056	-0.038055	0.413014
1762766137.823234	-14.464427	-2.270160	-1.945869	0.914212	-0.011518	-0.006978	0.405013
1762766138.023498	-14.229523	-2.050438	-1.945330	0.915311	-0.036833	0.057467	0.396922
1762766138.223856	-14.027886	-1.878892	-1.966556	0.914399	-0.048814	0.090788	0.391472
1762766138.424069	-13.879892	-1.776324	-2.048378	0.916647	-0.040388	0.077643	0.389998
1762766138.624583	-13.785433	-1.739943	-2.224237	0.918966	-0.026183	0.053030	0.389876
1762766138.824584	-13.729650	-1.746364	-2.456737	0.920199	-0.012504	0.030315	0.390075
1762766139.025126	-13.694167	-1.772500	-2.711917	0.920472	-0.003218	0.018340	0.390364
1762766139.225213	-13.670341	-1.807656	-2.989591	0.920431	0.008407	0.007971	0.390733
1762766139.425710	-13.655786	-1.841660	-3.271220	0.920142	0.012957	0.011708	0.391195
1762766139.625853	-13.654011	-1.868229	-3.545182	0.920097	0.003954	0.011818	0.391493
1762766139.826061	-13.660614	-1.895876	-3.805367	0.920213	-0.004402	-0.003050	0.391382
1762766140.026557	-13.665617	-1.924639	-3.993282	0.920425	0.004690	-0.009361	0.390780
1762766140.226915	-13.665672	-1.950036	-4.105313	0.920631	0.006958	-0.015669	0.390057
1762766140.427284	-13.658244	-1.966126	-4.164956	0.920898	0.002910	-0.018776	0.389340
1762766140.627151	-13.635342	-1.977838	-4.220562	0.919804	-0.049882	-0.040932	0.387036
1762766140.827690	-13.566053	-2.013945	-4.277776	0.915944	-0.101180	-0.060720	0.383565
1762766141.027823	-13.433903	-2.095989	-4.308848	0.917144	-0.093055	-0.055483	0.383548
1762766141.228529	-13.238579	-2.224015	-4.313149	0.920783	-0.048108	-0.035875	0.385431
1762766141.428450	-13.002787	-2.375740	-4.295841	0.921937	0.019685	-0.006636	0.386781
1762766141.628536	-12.771137	-2.510346	-4.265340	0.919288	0.072884	0.017971	0.386361
1762766141.829062	-12.564375	-2.604988	-4.219130	0.919545	0.069721	0.018379	0.386313
1762766142.029179	-12.396861	-2.653600	-4.162010	0.920763	0.051423	0.011922	0.386534
1762766142.229781	-12.253357	-2.669226	-4.098617	0.921405	0.038474	0.007671	0.386619
1762766142.429736	-12.123430	-2.658703	-4.032366	0.921719	0.032522	0.002092	0.386486
1762766142.629956	-12.007836	-2.623996	-3.972180	0.921464	0.039725	-0.027031	0.385480
1762766142.830057	-11.882100	-2.549962	-3.921005	0.918807	0.055326	-0.075780	0.383394
1762766143.030442	-11.722723	-2.415961	-3.879937	0.918614	0.052268	-0.077598	0.383921
1762766143.230725	-11.525553	-2.222921	-3.844859	0.921506	0.027260	-0.023636	0.386684
1762766143.431293	-11.311142	-1.993230	-3.822776	0.920525	-0.006240	0.049589	0.387473
1762766143.631457	-11.140308	-1.792760	-3.820657	0.916685	-0.031403	0.098386	0.386035
1762766143.831858	-11.030393	-1.644423	-3.828020	0.917932	-0.030755	0.089484	0.385288
1762766144.032169	-10.973077	-1.541274	-3.841317	0.920778	-0.020705	0.060683	0.384781
1762766144.232373	-10.954875	-1.472794	-3.861495	0.922461	-0.009634	0.029762	0.384821
1762766144.432462	-10.957542	-1.422315	-3.888861	0.921007	-0.006982	0.020430	0.388946
1762766144.633051	-10.973536	-1.384230	-3.921608	0.917562	-0.013210	0.021780	0.396775
1762766144.833038	-11.001266	-1.362576	-3.956962	0.914449	-0.019295	0.022446	0.403616
1762766145.033312	-11.039145	-1.361726	-3.992125	0.912400	-0.020907	0.021274	0.408211
1762766145.234027	-11.084826	-1.382136	-4.024263	0.911224	-0.020197	0.018391	0.411005
1762766145.433812	-11.136986	-1.422163	-4.052186	0.909569	-0.016273	0.014853	0.414969
1762766145.634530	-11.195401	-1.478851	-4.074978	0.901667	-0.008451	0.012504	0.432168
1762766145.834598	-11.258368	-1.545046	-4.091250	0.883558	-0.007267	0.007631	0.468203
1762766146.034740	-11.323595	-1.618904	-4.101072	0.855118	-0.010816	-0.000187	0.518320
1762766146.236170	-11.385455	-1.700765	-4.104450	0.816840	-0.013295	-0.008078	0.576655
1762766146.435710	-11.435811	-1.785988	-4.101667	0.771223	-0.013076	-0.014211	0.636273
1762766146.635663	-11.472121	-1.873273	-4.093432	0.718781	-0.012990	-0.019710	0.694836
1762766146.835836	-11.489770	-1.957200	-4.080804	0.670196	-0.017858	-0.028475	0.741422
1762766147.036149	-11.482758	-2.033910	-4.064824	0.636166	-0.015806	-0.031488	0.770748
1762766147.236784	-11.451468	-2.098633	-4.047199	0.616508	-0.007479	-0.028241	0.786807
1762766147.436659	-11.401289	-2.150545	-4.029096	0.606523	0.000848	-0.024204	0.794697
1762766147.637161	-11.339643	-2.186696	-4.014306	0.602945	0.006710	-0.021548	0.797464
1762766147.837725	-11.272378	-2.204529	-4.032075	0.603173	0.010475	-0.019405	0.797306
1762766148.037422	-11.200881	-2.202020	-4.131808	0.605545	0.012813	-0.016674	0.795533
1762766148.237944	-11.129439	-2.179062	-4.322710	0.608789	0.014506	-0.013099	0.793092
1762766148.438202	-11.062103	-2.139559	-4.561566	0.611587	0.016041	-0.009339	0.790959
1762766148.638257	-11.000421	-2.086030	-4.823254	0.613136	0.017101	-0.005577	0.789773
1762766148.838777	-10.946103	-2.019449	-5.108518	0.613060	0.017004	0.001092	0.789852
1762766149.038836	-10.904494	-1.947296	-5.394765	0.610644	0.019408	0.045512	0.790358
1762766149.239070	-10.893724	-1.891240	-5.634741	0.607561	0.041823	0.086124	0.788481
1762766149.439899	-10.940294	-1.861862	-5.828279	0.606679	0.049527	0.078036	0.789555
1762766149.639901	-11.051749	-1.857422	-5.996766	0.605513	0.044182	0.062104	0.792177
1762766149.840414	-11.213904	-1.870190	-6.161970	0.604645	0.022050	0.031153	0.795580
1762766150.040685	-11.415555	-1.893668	-6.350417	0.603231	0.001404	0.004596	0.797552
1762766150.240635	-11.613505	-1.917816	-6.512199	0.601242	-0.023528	-0.046221	0.797382
1762766150.441507	-11.784299	-1.928630	-6.614245	0.600580	-0.022829	-0.062132	0.796820
1762766150.641146	-11.920239	-1.915846	-6.671381	0.602129	-0.013455	-0.044617	0.797038
1762766150.841396	-12.025870	-1.882872	-6.707555	0.603712	-0.008067	-0.027000	0.796704
1762766151.042311	-12.115954	-1.837941	-6.724905	0.605018	-0.024195	-0.005821	0.795823
1762766151.242039	-12.186556	-1.799955	-6.721748	0.603230	-0.026888	0.001028	0.797113
1762766151.442404	-12.244582	-1.773818	-6.699049	0.566937	-0.005765	0.018675	0.823529
1762766151.643217	-12.305215	-1.762043	-6.659353	0.457369	-0.001311	0.025676	0.888905
1762766151.842764	-12.370106	-1.766632	-6.608318	0.279885	-0.015603	0.007124	0.959880
1762766152.043059	-12.426908	-1.777978	-6.548363	0.064831	-0.028039	-0.030720	0.997029
1762766152.243583	-12.462844	-1.768398	-6.482544	0.108206	0.032247	0.051195	-0.992286
1762766152.443743	-12.477802	-1.718997	-6.415606	0.216027	0.026275	0.028333	-0.975623
1762766152.644491	-12.476621	-1.644316	-6.354545	0.275238	0.019337	-0.003325	-0.961176
1762766152.844609	-12.459532	-1.565791	-6.301833	0.305445	0.015735	-0.024025	-0.951776
1762766153.044877	-12.425055	-1.501880	-6.260927	0.317531	0.013921	-0.032592	-0.947586
1762766153.244701	-12.371138	-1.458099	-6.231627	0.319196	0.011564	-0.034413	-0.946993
1762766153.445070	-12.299381	-1.437862	-6.215273	0.314727	0.007932	-0.032913	-0.948578
1762766153.645354	-12.212773	-1.441516	-6.212115	0.307247	0.006905	-0.042151	-0.950671
1762766153.845700	-12.108061	-1.479074	-6.224043	0.299247	0.021504	-0.094138	-0.949277
1762766154.046314	-11.962823	-1.585270	-6.250219	0.293446	0.038329	-0.138562	-0.945104
1762766154.246144	-11.764511	-1.778394	-6.275546	0.292808	0.034432	-0.122657	-0.947646
1762766154.446900	-11.510250	-2.056703	-6.298294	0.295315	0.024801	-0.094997	-0.950342
1762766154.646788	-11.206151	-2.411196	-6.321872	0.299787	0.017545	-0.075619	-0.950843
1762766154.846927	-10.875438	-2.813320	-6.345933	0.305057	0.008440	-0.050119	-0.950977
1762766155.047120	-10.533901	-3.241320	-6.371024	0.309323	-0.012954	0.012957	-0.950781
1762766155.247567	-10.206017	-3.661424	-6.396739	0.310257	-0.038650	0.091109	-0.945487
1762766155.448046	-9.923525	-4.029699	-6.386582	0.308767	-0.055987	0.145831	-0.938223
1762766155.647933	-9.698698	-4.327928	-6.296619	0.309209	-0.050410	0.131377	-0.940526
1762766155.848584	-9.534239	-4.552477	-6.150939	0.309348	-0.037224	0.094543	-0.945505
1762766156.048602	-9.422845	-4.712477	-5.990248	0.308551	-0.022951	0.055099	-0.949333
1762766156.248770	-9.345077	-4.832118	-5.822225	0.306986	-0.017221	0.041125	-0.950669
1762766156.449184	-9.288771	-4.927011	-5.643248	0.305483	-0.018813	0.049048	-0.950747
1762766156.649317	-9.258588	-4.990132	-5.477096	0.304749	-0.019987	0.055852	-0.950584
1762766156.849958	-9.259585	-5.012444	-5.370286	0.305517	-0.006316	0.016979	-0.952014
1762766157.049827	-9.269629	-5.022647	-5.307761	0.305922	0.018618	-0.057055	-0.950163
1762766157.250692	-9.250220	-5.074648	-5.264588	0.304878	0.043096	-0.130088	-0.942480
1762766157.450705	-9.167171	-5.213022	-5.233615	0.306226	0.043098	-0.128244	-0.942296
1762766157.650681	-9.021337	-5.435624	-5.209750	0.308472	0.032280	-0.094102	-0.946017
1762766157.851044	-8.826761	-5.722940	-5.199326	0.309669	0.024951	-0.070467	-0.947901
1762766158.051524	-8.595247	-6.058278	-5.205804	0.310113	0.021204	-0.058049	-0.948689
1762766158.251568	-8.330144	-6.436845	-5.228688	0.310551	0.011599	-0.028095	-0.950071
1762766158.452001	-8.046799	-6.837329	-5.268608	0.310425	-0.010209	0.038402	-0.949767
1762766158.652242	-7.793279	-7.193490	-5.321650	0.308554	-0.034692	0.112161	-0.943934
1762766158.852663	-7.584035	-7.486970	-5.352326	0.306791	-0.047977	0.151864	-0.938358
1762766159.052585	-7.428843	-7.705024	-5.307077	0.308065	-0.039758	0.126426	-0.942089
1762766159.252988	-7.330613	-7.843379	-5.210083	0.309655	-0.027245	0.087941	-0.946381
1762766159.453449	-7.274936	-7.921737	-5.101255	0.310826	-0.014997	0.050059	-0.949029
1762766159.653756	-7.240824	-7.969065	-4.974257	0.311412	-0.010386	0.035499	-0.949555
1762766159.854157	-7.224997	-7.989917	-4.842749	0.311741	-0.011698	0.039066	-0.949291
1762766160.054098	-7.226471	-7.985948	-4.704662	0.312021	-0.012845	0.041887	-0.949064
1762766160.254198	-7.247679	-7.953976	-4.552691	0.312285	-0.012559	0.040040	-0.949061
1762766160.454493	-7.286291	-7.897806	-4.402321	0.312475	-0.011115	0.034858	-0.949221
1762766160.655171	-7.341678	-7.818471	-4.245609	0.312629	-0.010343	0.025606	-0.949474
